0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
0.08947368421052632,0.02631578947368421,0.06315789473684211,0.09473684210526316,0.05789473684210526,0.06842105263157895,0.07368421052631578,0.1,0.08421052631578947,0.07894736842105263,0.04736842105263158,0.021052631578947368,0.015789473684210527,0.042105263157894736,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.005263157894736842,0.03684210526315789
